priceType,skuName,productName,retailPrice,unitOfMeasure,location,meterName,reservationTerm,currencyCode,armRegionName,serviceName
,D32pds v6,Virtual Machines Dpdsv6 Series,14668.0,1 Hour,US East 2,D32pds v6,3 Years,USD,eastus2,Virtual Machines
,Standard_D32as_v5 Spot,Virtual Machines Dasv5 Series,0.179155,1 Hour,US East 2,D32as v5 Spot,,USD,eastus2,Virtual Machines
,L32aos v4 Spot,Virtual Machines Laosv4 Series Windows,1.0176,1 Hour,US East 2,L32aos v4 Spot,,USD,eastus2,Virtual Machines
,L32aos v4 Spot,Virtual Machines Laosv4 Series Windows,0.7232,1 Hour,US East 2,L32aos v4 Spot,,USD,eastus2,Virtual Machines
,D64als v6 Spot,Virtual Machines Dalsv6 Series Windows,0.718313,1 Hour,US East 2,D64als v6 Spot,,USD,eastus2,Virtual Machines
,D64als v6 Spot,Virtual Machines Dalsv6 Series Windows,0.335005,1 Hour,US East 2,D64als v6 Spot,,USD,eastus2,Virtual Machines
,F4,Virtual Machines F Series Windows,0.383,1 Hour,US East 2,F4/F4s,,USD,eastus2,Virtual Machines
,F4,Virtual Machines F Series Windows,0.199,1 Hour,US East 2,F4/F4s,,USD,eastus2,Virtual Machines
,Standard_EC48as_cc_v5 Spot,Virtual Machines ECasccv5 Series Windows,0.984,1 Hour,US East 2,EC48ascc v5 Spot,,USD,eastus2,Virtual Machines
,Standard_EC48as_cc_v5 Spot,Virtual Machines ECasccv5 Series Windows,0.5424,1 Hour,US East 2,EC48ascc v5 Spot,,USD,eastus2,Virtual Machines
,Standard_E112ibds_v5 Low Priority,Virtual Machines Ebdsv5 Series,2.057,1 Hour,US East 2,E112ibds v5 Low Priority,,USD,eastus2,Virtual Machines
,B4pls v2 Low Priority,Bpsv2 Series Cloud Services,0.055,1 Hour,US East 2,B4pls v2 Low Priority,,USD,eastus2,Virtual Machines
,Standard_M176-44s_3_v3 Spot,Virtual Machines Msv3 Medium Memory Series Linux,3.576,1 Hour,US East 2,Standard_M176-44s_3_v3 Spot,,USD,eastus2,Virtual Machines
,Standard_FX24mds Spot,Virtual Machines FX Series Windows,0.46704,1 Hour,US East 2,FX24mds Spot,,USD,eastus2,Virtual Machines
,Standard_FX24mds Spot,Virtual Machines FX Series Windows,0.31248,1 Hour,US East 2,FX24mds Spot,,USD,eastus2,Virtual Machines
,Standard_E8bds_v5 Spot,Virtual Machines Ebdsv5 Series,0.125317,1 Hour,US East 2,E8bds v5 Spot,,USD,eastus2,Virtual Machines
,E8-4s v5 Low Priority,Virtual Machines Esv5 Series,0.101,1 Hour,US East 2,E8-4s v5 Low Priority,,USD,eastus2,Virtual Machines
,E2 v3 Spot,Virtual Machines Ev3 Series,0.025656,1 Hour,US East 2,E2 v3/E2s v3 Spot,,USD,eastus2,Virtual Machines
,M192is_v2 Low Priority,Virtual Machines MSv2 Series Windows,9.777,1 Hour,US East 2,M192is_v2 Low Priority,,USD,eastus2,Virtual Machines
,M192is_v2 Low Priority,Virtual Machines MSv2 Series Windows,3.122,1 Hour,US East 2,M192is_v2 Low Priority,,USD,eastus2,Virtual Machines
,M32dms_v2 Spot,Virtual Machines MdSv2 Series Windows,1.06652,1 Hour,US East 2,M32dms_v2 Spot,,USD,eastus2,Virtual Machines
,M32dms_v2 Spot,Virtual Machines MdSv2 Series Windows,0.86044,1 Hour,US East 2,M32dms_v2 Spot,,USD,eastus2,Virtual Machines
,Standard_D2ds_v5,Virtual Machines Ddsv5 Series,0.113,1 Hour,US East 2,D2ds v5,,USD,eastus2,Virtual Machines
,Standard_D2ds_v5,Virtual Machines Ddsv5 Series,584.0,1 Hour,US East 2,D2ds v5,1 Year,USD,eastus2,Virtual Machines
,Standard_D2ds_v5,Virtual Machines Ddsv5 Series,1128.0,1 Hour,US East 2,D2ds v5,3 Years,USD,eastus2,Virtual Machines
,E64ds v5,Virtual Machines Edsv5 Series Windows,7.552,1 Hour,US East 2,E64ds v5,,USD,eastus2,Virtual Machines
,E64ds v5,Virtual Machines Edsv5 Series Windows,4.608,1 Hour,US East 2,E64ds v5,,USD,eastus2,Virtual Machines
,Standard_E20_v5 Low Priority,Virtual Machines Ev5 Series Windows,0.872,1 Hour,US East 2,E20 v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_E20_v5 Low Priority,Virtual Machines Ev5 Series Windows,0.252,1 Hour,US East 2,E20 v5 Low Priority,,USD,eastus2,Virtual Machines
,DC32esv5,Virtual Machines DCesv5 Series Windows,3.008,1 Hour,US East 2,DC32esv5,,USD,eastus2,Virtual Machines
,DC32esv5,Virtual Machines DCesv5 Series Windows,1.536,1 Hour,US East 2,DC32esv5,,USD,eastus2,Virtual Machines
,Standard_D4as_v5_Promo Spot,Virtual Machines Dasv5 Promo Series Windows,0.0676,1 Hour,US East 2,D4as v5 Promo Spot,,USD,eastus2,Virtual Machines
,Standard_D4as_v5_Promo Spot,Virtual Machines Dasv5 Promo Series Windows,0.0308,1 Hour,US East 2,D4as v5 Promo Spot,,USD,eastus2,Virtual Machines
,NG32admsV620 Spot,Virtual Machines NGadsV620v1 Series Windows,0.9548,1 Hour,US East 2,NG32admsV620 Spot,,USD,eastus2,Virtual Machines
,NG32admsV620 Spot,Virtual Machines NGadsV620v1 Series Windows,0.6604,1 Hour,US East 2,NG32admsV620 Spot,,USD,eastus2,Virtual Machines
,ND96amsA100v4 Spot,Virtual Machines NDamsr A100 v4 Series Linux,8.5202,1 Hour,US East 2,ND96amsA100v4 Spot,,USD,eastus2,Virtual Machines
,M208-104ms_v2 Low Priority,Virtual Machines MSv2 Series Windows,21.675,1 Hour,US East 2,M208-104ms_v2 Low Priority,,USD,eastus2,Virtual Machines
,M208-104ms_v2 Low Priority,Virtual Machines MSv2 Series Windows,8.924,1 Hour,US East 2,M208-104ms_v2 Low Priority,,USD,eastus2,Virtual Machines
,B8ls v2 Low Priority,Virtual Machines Bsv2 Series,0.0589,1 Hour,US East 2,B8ls v2 Low Priority,,USD,eastus2,Virtual Machines
,Standard_L48s_v3 Spot,Virtual Machines Lsv3 Series,0.785669,1 Hour,US East 2,L48s v3 Spot,,USD,eastus2,Virtual Machines
,E96-48as_v4 Spot,Virtual Machines Easv4 Series Windows,1.362413,1 Hour,US East 2,E96-48as_v4 Spot,,USD,eastus2,Virtual Machines
,E96-48as_v4 Spot,Virtual Machines Easv4 Series Windows,0.78745,1 Hour,US East 2,E96-48as_v4 Spot,,USD,eastus2,Virtual Machines
,FX24-12mds v2,Virtual Machines FXmdsv2 Series Windows,4.386,1 Hour,US East 2,FX24-12mds v2,,USD,eastus2,Virtual Machines
,FX24-12mds v2,Virtual Machines FXmdsv2 Series Windows,3.282,1 Hour,US East 2,FX24-12mds v2,,USD,eastus2,Virtual Machines
,E96-24ads v5 Low Priority,Eadsv5 Series CloudServices,4.282,1 Hour,US East 2,E96-24ads v5 Low Priority,,USD,eastus2,Virtual Machines
,M416s v2 Spot,Virtual Machines MSv2 Series,6.9412,1 Hour,US East 2,M416s v2 Spot,,USD,eastus2,Virtual Machines
,E4-2s v5,Virtual Machines Esv5 Series Windows,0.436,1 Hour,US East 2,E4-2s v5,,USD,eastus2,Virtual Machines
,E4-2s v5,Virtual Machines Esv5 Series Windows,0.252,1 Hour,US East 2,E4-2s v5,,USD,eastus2,Virtual Machines
,Standard_M176ds_3_v3,Virtual Machines Mdsv3 Medium Memory Series Linux,19.0,1 Hour,US East 2,Standard_M176ds_3_v3,,USD,eastus2,Virtual Machines
,Standard_M176ds_3_v3,Virtual Machines Mdsv3 Medium Memory Series Linux,96802.0,1 Hour,US East 2,Standard_M176ds_3_v3,1 Year,USD,eastus2,Virtual Machines
,Standard_M176ds_3_v3,Virtual Machines Mdsv3 Medium Memory Series Linux,140209.0,1 Hour,US East 2,Standard_M176ds_3_v3,3 Years,USD,eastus2,Virtual Machines
,Standard_EC48ads_cc_v5 Low Priority,Virtual Machines ECadsccv5 Series Windows,2.141,1 Hour,US East 2,EC48adscc v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_EC48ads_cc_v5 Low Priority,Virtual Machines ECadsccv5 Series Windows,0.629,1 Hour,US East 2,EC48adscc v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_DC32as_v5 Low Priority,DCasv5-series Linux,0.275,1 Hour,US East 2,DC32as v5 Low Priority,,USD,eastus2,Virtual Machines
,E8-2s v5 Spot,Virtual Machines Esv5 Series,0.099641,1 Hour,US East 2,E8-2s v5 Spot,,USD,eastus2,Virtual Machines
,E64s v4 Spot,Virtual Machines Esv4 Series Windows,1.379155,1 Hour,US East 2,E64s v4 Spot,,USD,eastus2,Virtual Machines
,E64s v4 Spot,Virtual Machines Esv4 Series Windows,0.797126,1 Hour,US East 2,E64s v4 Spot,,USD,eastus2,Virtual Machines
,Standard_D16ads_v5 Low Priority,Virtual Machines Dadsv5 Series Windows,0.624,1 Hour,US East 2,D16ads v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_D16ads_v5 Low Priority,Virtual Machines Dadsv5 Series Windows,0.165,1 Hour,US East 2,D16ads v5 Low Priority,,USD,eastus2,Virtual Machines
,D32nls v6 Low Priority,Virtual Machines Dnlv6 Series Linux,0.374,1 Hour,US East 2,D32nls v6 Low Priority,,USD,eastus2,Virtual Machines
,L2aos v4 Spot,Virtual Machines Laosv4 Series,0.0452,1 Hour,US East 2,L2aos v4 Spot,,USD,eastus2,Virtual Machines
,D8 v3 Spot,Virtual Machines Dv3 Series,0.074074,1 Hour,US East 2,D8 v3/D8s v3 Spot,,USD,eastus2,Virtual Machines
,Standard_D4s_v5 Spot,Virtual Machines Dsv5 Series Windows,0.079035,1 Hour,US East 2,D4s v5 Spot,,USD,eastus2,Virtual Machines
,Standard_D4s_v5 Spot,Virtual Machines Dsv5 Series Windows,0.040358,1 Hour,US East 2,D4s v5 Spot,,USD,eastus2,Virtual Machines
,E8-2ds v6 Spot,Virtual Machines Edsv6 Series Windows,0.14308,1 Hour,US East 2,E8-2ds v6 Spot,,USD,eastus2,Virtual Machines
,E8-2ds v6 Spot,Virtual Machines Edsv6 Series Windows,0.09156,1 Hour,US East 2,E8-2ds v6 Spot,,USD,eastus2,Virtual Machines
,Standard_M16bds_v3,Virtual Machines Mbdsv3 Series Windows,2.2,1 Hour,US East 2,Standard_M16bds_v3,,USD,eastus2,Virtual Machines
,Standard_M16bds_v3,Virtual Machines Mbdsv3 Series Windows,1.46,1 Hour,US East 2,Standard_M16bds_v3,,USD,eastus2,Virtual Machines
,Standard_D4plds_v5 Low Priority,Virtual Machines Dpldsv5 Series,0.0307,1 Hour,US East 2,D4plds v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_M24s_v3,Virtual Machines Msv3 Medium Memory Series Linux,3.07,1 Hour,US East 2,Standard_M24s_v3,,USD,eastus2,Virtual Machines
,Standard_M24s_v3,Virtual Machines Msv3 Medium Memory Series Linux,15641.0,1 Hour,US East 2,Standard_M24s_v3,1 Year,USD,eastus2,Virtual Machines
,Standard_M24s_v3,Virtual Machines Msv3 Medium Memory Series Linux,22655.0,1 Hour,US East 2,Standard_M24s_v3,3 Years,USD,eastus2,Virtual Machines
,Standard_E8ps_v5 Low Priority,Virtual Machines Epsv5 Series,0.0806,1 Hour,US East 2,E8ps v5 Low Priority,,USD,eastus2,Virtual Machines
,NV32as v4 Low Priority,Virtual Machines NVasv4 Series Windows,1.334,1 Hour,US East 2,NV32as v4 Low Priority,,USD,eastus2,Virtual Machines
,NV32as v4 Low Priority,Virtual Machines NVasv4 Series Windows,0.373,1 Hour,US East 2,NV32as v4 Low Priority,,USD,eastus2,Virtual Machines
,Standard_D4ps_v5,Virtual Machines Dpsv5 Series,0.154,1 Hour,US East 2,D4ps v5,,USD,eastus2,Virtual Machines
,Standard_D4ps_v5,Virtual Machines Dpsv5 Series,796.0,1 Hour,US East 2,D4ps v5,1 Year,USD,eastus2,Virtual Machines
,Standard_D4ps_v5,Virtual Machines Dpsv5 Series,1538.0,1 Hour,US East 2,D4ps v5,3 Years,USD,eastus2,Virtual Machines
,Standard_M48bds_v3 Spot,Virtual Machines Mbdsv3 Series,0.6146,1 Hour,US East 2,Standard_M48bds_v3 Spot,,USD,eastus2,Virtual Machines
,F1s Spot,Virtual Machines FS Series,0.01072,1 Hour,US East 2,F1s Spot,,USD,eastus2,Virtual Machines
,D32plds v6 Spot,Virtual Machines Dpldsv6 Series,0.17472,1 Hour,US East 2,D32plds v6 Spot,,USD,eastus2,Virtual Machines
,M416is v2 Low Priority,Virtual Machines MSv2 Series,9.916,1 Hour,US East 2,M416is v2 Low Priority,,USD,eastus2,Virtual Machines
,D64lds v5 Low Priority,Virtual Machines Dldsv5 Series,0.614,1 Hour,US East 2,D64lds v5 Low Priority,,USD,eastus2,Virtual Machines
,E32-16s v5,Virtual Machines Esv5 Series Windows,3.488,1 Hour,US East 2,E32-16s v5,,USD,eastus2,Virtual Machines
,E32-16s v5,Virtual Machines Esv5 Series Windows,2.016,1 Hour,US East 2,E32-16s v5,,USD,eastus2,Virtual Machines
,Standard_E20ps_v5 Spot,Virtual Machines Epsv5 Series,0.14112,1 Hour,US East 2,E20ps v5 Spot,,USD,eastus2,Virtual Machines
,F1 Spot,Virtual Machines F Series,0.01072,1 Hour,US East 2,F1/F1s Spot,,USD,eastus2,Virtual Machines
,NC6s v3 Spot,Virtual Machines NCSv3 Series,0.4284,1 Hour,US East 2,NC6s v3 Spot,,USD,eastus2,Virtual Machines
,D2nls v6,Virtual Machines Dnlv6 Series Linux,0.117,1 Hour,US East 2,D2nls v6,,USD,eastus2,Virtual Machines
,E64nds v6 Spot,Virtual Machines Endv6 Series Windows,1.9598,1 Hour,US East 2,E64nds v6 Spot,,USD,eastus2,Virtual Machines
,E64nds v6 Spot,Virtual Machines Endv6 Series Windows,1.371,1 Hour,US East 2,E64nds v6 Spot,,USD,eastus2,Virtual Machines
,Standard_M24s_v3 Spot,Virtual Machines Msv3 Medium Memory Series Linux,0.4298,1 Hour,US East 2,Standard_M24s_v3 Spot,,USD,eastus2,Virtual Machines
,E16s v4,Virtual Machines Esv4 Series Windows,1.744,1 Hour,US East 2,E16s v4,,USD,eastus2,Virtual Machines
,E16s v4,Virtual Machines Esv4 Series Windows,1.008,1 Hour,US East 2,E16s v4,,USD,eastus2,Virtual Machines
,Standard_D32pds_v5,Virtual Machines Dpdsv5 Series,1.446,1 Hour,US East 2,D32pds v5,,USD,eastus2,Virtual Machines
,Standard_D32pds_v5,Virtual Machines Dpdsv5 Series,7476.0,1 Hour,US East 2,D32pds v5,1 Year,USD,eastus2,Virtual Machines
,Standard_D32pds_v5,Virtual Machines Dpdsv5 Series,14444.0,1 Hour,US East 2,D32pds v5,3 Years,USD,eastus2,Virtual Machines
,Standard_E8bs_v5,Virtual Machines Ebsv5 Series,0.596,1 Hour,US East 2,E8bs v5,,USD,eastus2,Virtual Machines
,Standard_E8bs_v5,Virtual Machines Ebsv5 Series,3080.0,1 Hour,US East 2,E8bs v5,1 Year,USD,eastus2,Virtual Machines
,Standard_E8bs_v5,Virtual Machines Ebsv5 Series,5482.0,1 Hour,US East 2,E8bs v5,3 Years,USD,eastus2,Virtual Machines
,DC96esv5 Low Priority,Virtual Machines DCesv5 Series Windows,3.61,1 Hour,US East 2,DC96esv5 Low Priority,,USD,eastus2,Virtual Machines
,DC96esv5 Low Priority,Virtual Machines DCesv5 Series Windows,0.922,1 Hour,US East 2,DC96esv5 Low Priority,,USD,eastus2,Virtual Machines
,DC16esv5 Spot,Virtual Machines DCesv5 Series,0.1536,1 Hour,US East 2,DC16esv5 Spot,,USD,eastus2,Virtual Machines
,E48s v3 Spot,Virtual Machines ESv3 Series,0.58333,1 Hour,US East 2,E48s v3 Spot,,USD,eastus2,Virtual Machines
,D32ls v5,Virtual Machines Dlsv5 Series,1.36,1 Hour,US East 2,D32ls v5,,USD,eastus2,Virtual Machines
,D32ls v5,Virtual Machines Dlsv5 Series,7029.0,1 Hour,US East 2,D32ls v5,1 Year,USD,eastus2,Virtual Machines
,D32ls v5,Virtual Machines Dlsv5 Series,13582.0,1 Hour,US East 2,D32ls v5,3 Years,USD,eastus2,Virtual Machines
,B2ts v2,Bsv2 Series Cloud Services,0.0196,1 Hour,US East 2,B2ts v2,,USD,eastus2,Virtual Machines
,M64ls Spot,Virtual Machines MS Series Windows,1.167752,1 Hour,US East 2,M64ls Spot,,USD,eastus2,Virtual Machines
,M64ls Spot,Virtual Machines MS Series Windows,0.756476,1 Hour,US East 2,M64ls Spot,,USD,eastus2,Virtual Machines
,D32-16s v3 Spot,Virtual Machines DSv3 Series Windows,0.580243,1 Hour,US East 2,D32-16s v3 Spot,,USD,eastus2,Virtual Machines
,D32-16s v3 Spot,Virtual Machines DSv3 Series Windows,0.296294,1 Hour,US East 2,D32-16s v3 Spot,,USD,eastus2,Virtual Machines
,B4ps v2 Spot,Virtual Machines Bpsv2 Series Windows,0.109135,1 Hour,US East 2,B4ps v2 Spot,,USD,eastus2,Virtual Machines
,B4ps v2 Spot,Virtual Machines Bpsv2 Series Windows,0.095569,1 Hour,US East 2,B4ps v2 Spot,,USD,eastus2,Virtual Machines
,E64 v3 Low Priority,Virtual Machines Ev3 Series,0.726,1 Hour,US East 2,E64 v3/E64s v3 Low Priority,,USD,eastus2,Virtual Machines
,F2 Low Priority,Virtual Machines F Series Windows,0.0766,1 Hour,US East 2,F2/F2s Low Priority,,USD,eastus2,Virtual Machines
,F2 Low Priority,Virtual Machines F Series Windows,0.0199,1 Hour,US East 2,F2/F2s Low Priority,,USD,eastus2,Virtual Machines
,FX12-6ms v2 Spot,Virtual Machines FXmsv2 Series,0.18592,1 Hour,US East 2,FX12-6ms v2 Spot,,USD,eastus2,Virtual Machines
,D48ns v6 Low Priority,Virtual Machines Dnv6 Series Linux,0.702,1 Hour,US East 2,D48ns v6 Low Priority,,USD,eastus2,Virtual Machines
,Standard_E32bs_v5 Spot,Virtual Machines Ebsv5 Series,0.471317,1 Hour,US East 2,E32bs v5 Spot,,USD,eastus2,Virtual Machines
,standard_DC24s_v3 Low Priority,DCsv3 Series Linux,0.461,1 Hour,US East 2,DC24s_v3 Low Priority,,USD,eastus2,Virtual Machines
,Standard_M24ds_v3,Virtual Machines Mdsv3 Medium Memory Series Windows,4.37,1 Hour,US East 2,Standard_M24ds_v3,,USD,eastus2,Virtual Machines
,Standard_M24ds_v3,Virtual Machines Mdsv3 Medium Memory Series Windows,3.26,1 Hour,US East 2,Standard_M24ds_v3,,USD,eastus2,Virtual Machines
,M32dms_v2 Low Priority,Virtual Machines MdSv2 Series Windows,3.047,1 Hour,US East 2,M32dms_v2 Low Priority,,USD,eastus2,Virtual Machines
,M32dms_v2 Low Priority,Virtual Machines MdSv2 Series Windows,1.229,1 Hour,US East 2,M32dms_v2 Low Priority,,USD,eastus2,Virtual Machines
,E48nds v6 Spot,Virtual Machines Endv6 Series Linux,1.0282,1 Hour,US East 2,E48nds v6 Spot,,USD,eastus2,Virtual Machines
,D32nls v6 Spot,Virtual Machines Dnlv6 Series Windows,0.6686,1 Hour,US East 2,D32nls v6 Spot,,USD,eastus2,Virtual Machines
,D32nls v6 Spot,Virtual Machines Dnlv6 Series Windows,0.3742,1 Hour,US East 2,D32nls v6 Spot,,USD,eastus2,Virtual Machines
,B20ms,Virtual Machines BS Series,0.832,1 Hour,US East 2,B20ms,,USD,eastus2,Virtual Machines
,B20ms,Virtual Machines BS Series,4265.0,1 Hour,US East 2,B20ms,1 Year,USD,eastus2,Virtual Machines
,B20ms,Virtual Machines BS Series,8232.0,1 Hour,US East 2,B20ms,3 Years,USD,eastus2,Virtual Machines
,D16s v6 Spot,Virtual Machines Dsv6 Series,0.11284,1 Hour,US East 2,D16s v6 Spot,,USD,eastus2,Virtual Machines
,Standard_D2as_v5 Low Priority,Dasv5 Series Cloud Services,0.0712,1 Hour,US East 2,D2as v5 Low Priority,,USD,eastus2,Virtual Machines
,B2ps v2 Spot,Virtual Machines Bpsv2 Series,0.047947,1 Hour,US East 2,B2ps v2 Spot,,USD,eastus2,Virtual Machines
,E8ads v5,Eadsv5 Series CloudServices,0.57,1 Hour,US East 2,E8ads v5,,USD,eastus2,Virtual Machines
,E2a v4 Spot,Virtual Machines Eav4 Series,0.016405,1 Hour,US East 2,E2a v4/E2as v4 Spot,,USD,eastus2,Virtual Machines
,Standard_D4as_v5_Promo Low Priority,Virtual Machines Dasv5 Promo Series,0.0308,1 Hour,US East 2,D4as v5 Promo Low Priority,,USD,eastus2,Virtual Machines
,Standard_NV36ads_A10_v5 Spot,Virtual Machines NVadsA10v5 Series Windows,0.907101,1 Hour,US East 2,NV36ads A10 v5 Spot,,USD,eastus2,Virtual Machines
,Standard_NV36ads_A10_v5 Spot,Virtual Machines NVadsA10v5 Series Windows,0.59776,1 Hour,US East 2,NV36ads A10 v5 Spot,,USD,eastus2,Virtual Machines
,E8ds v4,Virtual Machines Edsv4 Series,0.576,1 Hour,US East 2,E8ds v4,,USD,eastus2,Virtual Machines
,E8ds v4,Virtual Machines Edsv4 Series,2977.0,1 Hour,US East 2,E8ds v4,1 Year,USD,eastus2,Virtual Machines
,E8ds v4,Virtual Machines Edsv4 Series,5752.0,1 Hour,US East 2,E8ds v4,3 Years,USD,eastus2,Virtual Machines
,B1s,Virtual Machines BS Series Windows,0.014,1 Hour,US East 2,B1s,,USD,eastus2,Virtual Machines
,B1s,Virtual Machines BS Series Windows,0.0104,1 Hour,US East 2,B1s,,USD,eastus2,Virtual Machines
,D16ns v6 Spot,Virtual Machines Dnv6 Series Windows,0.381,1 Hour,US East 2,D16ns v6 Spot,,USD,eastus2,Virtual Machines
,D16ns v6 Spot,Virtual Machines Dnv6 Series Windows,0.2338,1 Hour,US East 2,D16ns v6 Spot,,USD,eastus2,Virtual Machines
,NC6,Virtual Machines NC Series,0.9,1 Hour,US East 2,NC6,,USD,eastus2,Virtual Machines
,EC48asv6 Low Priority,Virtual Machines ECasv6 series,0.572,1 Hour,US East 2,EC48asv6 Low Priority,,USD,eastus2,Virtual Machines
,Standard_D48_v5 Spot,Virtual Machines Dv5 Series,0.484301,1 Hour,US East 2,D48 v5 Spot,,USD,eastus2,Virtual Machines
,D64lds v5 Low Priority,Virtual Machines Dldsv5 Series Windows,2.406,1 Hour,US East 2,D64lds v5 Low Priority,,USD,eastus2,Virtual Machines
,D64lds v5 Low Priority,Virtual Machines Dldsv5 Series Windows,0.614,1 Hour,US East 2,D64lds v5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_M128-64bds_3_v3 Spot,Virtual Machines Mbdsv3 Series Windows,7.259,1 Hour,US East 2,Standard_M128-64bds_3_v3 Spot,,USD,eastus2,Virtual Machines
,Standard_M128-64bds_3_v3 Spot,Virtual Machines Mbdsv3 Series Windows,6.4344,1 Hour,US East 2,Standard_M128-64bds_3_v3 Spot,,USD,eastus2,Virtual Machines
,F2ams v6,Virtual Machines Famsv6 Series Windows,0.271,1 Hour,US East 2,F2ams v6,,USD,eastus2,Virtual Machines
,F2ams v6,Virtual Machines Famsv6 Series Windows,0.179,1 Hour,US East 2,F2ams v6,,USD,eastus2,Virtual Machines
,DC4esv5 Low Priority,Virtual Machines DCesv5 Series,0.0384,1 Hour,US East 2,DC4esv5 Low Priority,,USD,eastus2,Virtual Machines
,Standard_E32_v5,Virtual Machines Ev5 Series Windows,3.488,1 Hour,US East 2,E32 v5,,USD,eastus2,Virtual Machines
,Standard_E32_v5,Virtual Machines Ev5 Series Windows,2.016,1 Hour,US East 2,E32 v5,,USD,eastus2,Virtual Machines
,E32-16as v5,Virtual Machines Easv5 Series Windows,3.28,1 Hour,US East 2,E32-16as v5,,USD,eastus2,Virtual Machines
,E32-16as v5,Virtual Machines Easv5 Series Windows,1.808,1 Hour,US East 2,E32-16as v5,,USD,eastus2,Virtual Machines
,FX24-12ms v2,Virtual Machines FXmsv2 Series Windows,3.76,1 Hour,US East 2,FX24-12ms v2,,USD,eastus2,Virtual Machines
,FX24-12ms v2,Virtual Machines FXmsv2 Series Windows,2.656,1 Hour,US East 2,FX24-12ms v2,,USD,eastus2,Virtual Machines
,E32-8as v5 Spot,Virtual Machines Easv5 Series Windows,0.427056,1 Hour,US East 2,E32-8as v5 Spot,,USD,eastus2,Virtual Machines
,E32-8as v5 Spot,Virtual Machines Easv5 Series Windows,0.235402,1 Hour,US East 2,E32-8as v5 Spot,,USD,eastus2,Virtual Machines
,E48as v5,Virtual Machines Easv5 Series,2.712,1 Hour,US East 2,E48as v5,,USD,eastus2,Virtual Machines
,E48as v5,Virtual Machines Easv5 Series,14017.0,1 Hour,US East 2,E48as v5,1 Year,USD,eastus2,Virtual Machines
,E48as v5,Virtual Machines Easv5 Series,27083.0,1 Hour,US East 2,E48as v5,3 Years,USD,eastus2,Virtual Machines
,Standard_M64bds_1_v3,Virtual Machines Mbdsv3 Series,22.98,1 Hour,US East 2,Standard_M64bds_1_v3,,USD,eastus2,Virtual Machines
,Standard_M64bds_1_v3,Virtual Machines Mbdsv3 Series,118762.0,1 Hour,US East 2,Standard_M64bds_1_v3,1 Year,USD,eastus2,Virtual Machines
,Standard_M64bds_1_v3,Virtual Machines Mbdsv3 Series,211357.0,1 Hour,US East 2,Standard_M64bds_1_v3,3 Years,USD,eastus2,Virtual Machines
,E2ps v6 Spot,Virtual Machines Epsv6 Series,0.012908,1 Hour,US East 2,E2ps v6 Spot,,USD,eastus2,Virtual Machines
,FX32-8mds v2 Spot,Virtual Machines FXmdsv2 Series,0.61278,1 Hour,US East 2,FX32-8mds v2 Spot,,USD,eastus2,Virtual Machines
,E32s v4,Virtual Machines Esv4 Series,2.016,1 Hour,US East 2,E32s v4,,USD,eastus2,Virtual Machines
,E32s v4,Virtual Machines Esv4 Series,10419.0,1 Hour,US East 2,E32s v4,1 Year,USD,eastus2,Virtual Machines
,E32s v4,Virtual Machines Esv4 Series,20133.0,1 Hour,US East 2,E32s v4,3 Years,USD,eastus2,Virtual Machines
,L16s v4 Spot,Virtual Machines Lsv4 Series Windows,0.4264,1 Hour,US East 2,L16s v4 Spot,,USD,eastus2,Virtual Machines
,L16s v4 Spot,Virtual Machines Lsv4 Series Windows,0.2792,1 Hour,US East 2,L16s v4 Spot,,USD,eastus2,Virtual Machines
,Standard_E48_v5 Spot,Virtual Machines Ev5 Series,0.597845,1 Hour,US East 2,E48 v5 Spot,,USD,eastus2,Virtual Machines
,Standard_D64as_v5_Promo Spot,Virtual Machines Dasv5 Promo Series,0.4928,1 Hour,US East 2,D64as v5 Promo Spot,,USD,eastus2,Virtual Machines
